project,method,experiment,result_kind,split_scope,condition,conf,class,epoch,checkpoint,bev_0_7,3d_0_7,bev_0_5,3d_0_5,bev_0_3,3d_0_3,mean_available,mean_3d_available,source_path,source_note,comparability_note
K-Radar-main,ASF/A2Fusion,exp_260717_184456_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16,summary_conf_md,full_or_exported_summary,all,0.3,sed,,,37.36,9.85,63.92,44.47,70.23,67.1,48.821666666666665,40.47333333333333,/home/hongsheng/K-Radar-main/results/exp_260717_184456_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/summary_conf0.3.md,,
K-Radar-main,ASF/A2Fusion,exp_260721_133144_ASF_LR_bs4_ep15,summary_conf_md,full_or_exported_summary,all,0.3,sed,,,38.04,9.65,66.13,46.05,72.48,69.37,50.28666666666667,41.690000000000005,/home/hongsheng/K-Radar-main/results/exp_260721_133144_ASF_LR_bs4_ep15/summary_conf0.3.md,,
K-Radar-main,ASF/A2Fusion,exp_260721_133145_ASF_LR_bs8_ep30,summary_conf_md,full_or_exported_summary,all,0.3,sed,,,31.68,5.89,62.44,40.33,69.94,66.68,46.16,37.63333333333333,/home/hongsheng/K-Radar-main/results/exp_260721_133145_ASF_LR_bs8_ep30/summary_conf0.3.md,,
K-Radar-main,ASF/A2Fusion,exp_260725_230526_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16,summary_conf_md,full_or_exported_summary,all,0.0,sed,,,43.5,11.59,73.95,52.47,81.93,77.45,56.815,47.169999999999995,/home/hongsheng/K-Radar-main/results/exp_260725_230526_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/summary_conf0.0.md,,
K-Radar-main,ASF/A2Fusion,exp_260725_230526_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16,summary_conf_md,full_or_exported_summary,all,0.3,sed,,,42.79,11.8,71.32,51.76,77.44,74.61,54.953333333333326,46.056666666666665,/home/hongsheng/K-Radar-main/results/exp_260725_230526_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/summary_conf0.3.md,,
K-Radar-main,ASF v1 official/local,exp_250219_134333_A2F_v1_0,summary_conf_md,full_or_exported_summary,all,0.0,sed,,,63.98,19.96,87.17,73.58,88.59,87.42,70.11666666666666,60.32,/home/hongsheng/K-Radar-main/results/official_asf_v1_exp250219/summary_conf0.0.md,,
K-Radar-main,ASF v1 official/local,exp_250303_200024_A2F_v1_0,summary_conf_md,full_or_exported_summary,all,0.0,sed,,,62.85,18.85,86.97,72.95,88.59,87.34,69.59166666666667,59.71333333333334,/home/hongsheng/K-Radar-main/results/official_asf_v1_exp250303/summary_conf0.0.md,,
K-Radar-main,ASF v1 official/local,exp_250303_200024_A2F_v1_0,summary_conf_md,full_or_exported_summary,all,0.3,sed,,,62.85,18.85,80.33,67.19,80.78,80.31,65.05166666666666,55.449999999999996,/home/hongsheng/K-Radar-main/results/official_asf_v1_exp250303/summary_conf0.3.md,,
K-Radar-main,ASF v2 official,exp_250218_134456_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16_RLC,summary_conf_md,full_or_exported_summary,all,0.0,sed,,,44.97,11.61,74.46,52.94,82.49,79.26,57.62166666666667,47.93666666666667,/home/hongsheng/K-Radar-main/results/official_asf_v2_RLC/summary_conf0.0.md,,
K-Radar-main,ASF v2 official,exp_250218_134456_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16_RLC,summary_conf_md,full_or_exported_summary,all,0.3,sed,,,43.21,11.85,71.7,52.09,77.85,74.98,55.28,46.30666666666667,/home/hongsheng/K-Radar-main/results/official_asf_v2_RLC/summary_conf0.3.md,,
